,year,hist0,hist1,winter05,winter95,spring05,spring95,summer05,summer95,autumn05,autumn95,Kreise_Code
7235,2011,1976,2006,-8.870394958,7.368735884,-0.513344208,17.74123902,11.61907229,23.14916215,-0.250840168,17.18262152,14626
7236,2012,1977,2007,-8.748631446,7.48844452,-0.302126865,17.84714785,11.62784135,23.10495612,-0.364059823,17.1546152,14626
7237,2013,1978,2008,-8.748180032,7.534077052,-0.277911241,17.84714785,11.66833119,23.14758647,-0.369578397,17.18262152,14626
7238,2014,1979,2009,-8.866998726,7.534077052,-0.264799906,17.85284656,11.73898844,23.12451288,-0.364059823,17.25345514,14626
7239,2015,1980,2010,-9.010041955,7.472059266,-0.362766641,17.70629554,11.67597419,23.24597349,-0.408197826,17.18237326,14626
7240,2016,1981,2011,-8.975758963,7.472136666,-0.302126865,17.74123902,11.74715265,23.28391218,-0.152102575,17.3543263,14626
7241,2017,1982,2012,-9.134920653,7.497192496,-0.302126865,17.85284656,11.77259259,23.3072597,-0.109075386,17.33672725,14626
7242,2018,1983,2013,-9.105705508,7.500185474,-0.589258946,17.87405809,11.80076904,23.32042584,-0.198260513,17.11788238,14626
7243,2019,1984,2014,-9.1371204,7.500185474,-0.589258946,17.87405809,11.83927687,23.33074561,-0.104926453,17.12090155,14626
7244,2020,1985,2015,-9.138167968,7.668652942,-0.506053684,17.89738202,11.93464043,23.62526125,-0.104926453,17.13144245,14626
7245,2000,1965,1995,-8.237202023,7.32182771,-0.23679237,17.54307968,11.7285377,23.41727365,0.003846577,17.35367317,14625
7246,2001,1966,1996,-8.60255018,7.296704086,-0.286388261,17.71239515,11.67745883,23.41727365,0.107139624,17.31098337,14625
7247,2002,1967,1997,-8.516242759,7.296704086,-0.291962895,17.67172653,11.68945303,23.37631869,0.148368359,17.34237596,14625
7248,2003,1968,1998,-8.553906352,7.409448316,-0.3013212,17.74076011,11.68945303,23.39118475,-0.027025175,17.3395379,14625
7249,2004,1969,1999,-8.467912372,7.60234105,-0.232574465,17.75321201,11.75197813,23.36123956,-0.091047911,17.44921038,14625
7250,2005,1970,2000,-8.364648906,7.681989628,-0.056157945,18.00119869,11.77153913,23.32950064,-0.008872791,17.40667453,14625
7251,2006,1971,2001,-8.237200594,7.740068588,0.043469516,18.10095763,11.70433433,23.33582508,-0.027025175,17.39620217,14625
7252,2007,1972,2002,-8.2253754,7.869732089,0.189999074,18.05396268,11.77153913,23.29815822,0.003846577,17.44261113,14625
7253,2008,1973,2003,-8.223276075,7.870811005,0.132158657,18.13351281,11.77153913,23.31124743,-0.008872791,17.4494789,14625
7254,2009,1974,2004,-8.237200594,7.921968429,0.054701385,18.12332849,11.78692962,23.303723,0.04195642,17.4332134,14625
7255,2010,1975,2005,-8.237200594,7.796387444,-0.056157945,18.16460684,11.76526216,23.29815822,-0.027025175,17.44555818,14625
7256,2011,1976,2006,-8.384423027,7.869732089,-0.277729726,18.15275737,11.75824617,23.42942162,0.04195642,17.4529203,14625
7257,2012,1977,2007,-8.365181161,8.000728556,-0.07640502,18.19658093,11.76526216,23.40624994,-0.009800169,17.4494789,14625
7258,2013,1978,2008,-8.364648906,8.064027522,-0.068063121,18.20383273,11.79510198,23.42380277,-0.026175362,17.4529203,14625
7259,2014,1979,2009,-8.376328704,8.064027522,-0.056157945,18.20383273,11.80851994,23.41695719,-0.009800169,17.49384855,14625
7260,2015,1980,2010,-8.44031235,7.921968429,-0.131571423,18.11356905,11.79864479,23.45987192,-0.091047911,17.4529203,14625
7261,2016,1981,2011,-8.397089411,7.922012754,-0.12296835,18.15860551,11.81674127,23.46365337,0.093071634,17.51366328,14625
7262,2017,1982,2012,-8.568130486,8.000389101,-0.115128204,18.2360339,11.84194963,23.65259086,0.093071634,17.51366328,14625
7263,2018,1983,2013,-8.507191474,7.949525639,-0.374827145,18.22380961,11.84194963,23.70840479,0.033421476,17.4494789,14625
7264,2019,1984,2014,-8.465485044,7.949525639,-0.374827145,18.23913913,11.86501289,23.71167044,0.106838631,17.45080359,14625
7265,2020,1985,2015,-8.467912372,8.20202296,-0.277729726,18.24479542,11.93412316,23.90737665,0.093071634,17.4529203,14625
7266,2000,1965,1995,-7.888043143,7.767028021,0.069747096,17.64181403,11.86213392,23.52017835,0.341367202,17.53942644,14612
7267,2001,1966,1996,-8.225538071,7.750887709,-0.0388539,17.69966581,11.83268142,23.52017835,0.48518846,17.45834344,14612
7268,2002,1967,1997,-8.121305499,7.754860065,-0.051123114,17.69966581,11.84172101,23.53108603,0.494327883,17.53942644,14612
7269,2003,1968,1998,-8.121305499,7.88527369,-0.073588099,17.81101793,11.86213392,23.55475209,0.314146813,17.52217635,14612
7270,2004,1969,1999,-8.076828022,7.998981541,0.030802335,17.8225876,11.87110067,23.5690576,0.255513082,17.73644008,14612
7271,2005,1970,2000,-7.938185838,8.141989556,0.257533162,17.96237875,11.91832206,23.60209886,0.341367202,17.75359168,14612
7272,2006,1971,2001,-7.892613142,8.164565477,0.412053492,18.1116374,11.87110067,23.60977818,0.255540166,17.75131768,14612
7273,2007,1972,2002,-7.846715144,8.26735605,0.571387168,18.13841581,11.91896974,23.58182133,0.341367202,17.76280453,14612
7274,2008,1973,2003,-7.763786036,8.271081127,0.551908407,18.27152932,11.91896974,23.69369508,0.341367202,17.82643315,14612
7275,2009,1974,2004,-7.887912342,8.374018963,0.464459924,18.26174181,11.94863867,23.69369508,0.446339675,17.77181861,14612
7276,2010,1975,2005,-7.887912342,8.252555241,0.351829013,18.36518829,11.93392807,23.68533678,0.278605465,17.82643315,14612
7277,2011,1976,2006,-7.955502342,8.331047594,-0.032174151,18.32175702,11.92215882,23.86170454,0.446339675,17.92314034,14612
7278,2012,1977,2007,-7.91278589,8.44657874,0.304058195,18.43798218,11.94863867,23.84557221,0.337344625,17.91890791,14612
7279,2013,1978,2008,-7.911252054,8.544466658,0.310904227,18.48301941,12.00620749,23.88947028,0.292665974,17.94712616,14612
7280,2014,1979,2009,-7.944757567,8.514823291,0.335063708,18.52880788,12.08981248,23.87149556,0.347992036,18.00812432,14612
7281,2015,1980,2010,-7.97110031,8.395484436,0.1953748,18.38395997,12.08477253,23.96058808,0.218240444,17.95458374,14612
7282,2016,1981,2011,-7.955860678,8.406880002,0.280932734,18.48301941,12.10213706,23.96058808,0.453069674,18.07778224,14612
7283,2017,1982,2012,-8.071877179,8.479397678,0.335063708,18.53847543,12.13745831,24.06364973,0.453069674,18.08850808,14612
7284,2018,1983,2013,-8.014087546,8.502060385,-0.018903984,18.56775951,12.10213706,24.11834634,0.408115834,17.95458374,14612
7285,2019,1984,2014,-7.965471016,8.514823291,0.008363344,18.56909405,12.18757528,24.13068677,0.485941413,17.95458374,14612
7286,2020,1985,2015,-7.96200329,8.691050251,0.115404429,18.58066422,12.38967174,24.35889984,0.470243311,17.96777783,14612
7287,2000,1965,1995,-8.962706744,7.015205704,-0.749214892,16.49684107,10.76926044,22.17814612,-0.403667775,16.8053449,14524
7288,2001,1966,1996,-9.202092733,6.997948332,-0.843259838,16.55722386,10.76926044,22.17141353,-0.276714012,16.79520509,14524
7289,2002,1967,1997,-9.177635384,7.030668794,-0.830115566,16.55722386,10.79732313,22.16795196,-0.232315599,16.80999336,14524
7290,2003,1968,1998,-9.177635384,7.180266046,-0.843259838,16.6018675,10.81968274,22.17141353,-0.366864778,16.8053449,14524
7291,2004,1969,1999,-9.091816245,7.315893066,-0.710339616,16.63095722,10.83381575,22.20423121,-0.371495462,16.9545892,14524
7292,2005,1970,2000,-9.007196602,7.39017615,-0.374411309,16.78199623,10.88142169,22.22910964,-0.2924777,16.9772166,14524
7293,2006,1971,2001,-8.921652207,7.457212227,-0.253735806,16.87299781,10.87627402,22.3282583,-0.366864778,16.96941511,14524
7294,2007,1972,2002,-8.84521762,7.61376866,-0.210038038,16.85811365,10.92800862,22.26448081,-0.29075437,16.9772166,14524
7295,2008,1973,2003,-8.874601943,7.63737855,-0.220703497,16.97069548,10.95737443,22.48139241,-0.260388329,17.01448575,14524
7296,2009,1974,2004,-8.84521762,7.673120893,-0.253735806,16.95523602,10.97251974,22.47837316,-0.232315599,17.01448575,14524
7297,2010,1975,2005,-8.84521762,7.61376866,-0.328701703,17.09486587,10.96724518,22.47837316,-0.2924777,17.02436881,14524
7298,2011,1976,2006,-8.95651359,7.638841434,-0.569302739,17.07320814,10.96089985,22.64648273,-0.249007965,17.05285752,14524
7299,2012,1977,2007,-8.838220323,7.75185363,-0.341968177,17.16554742,11.02583794,22.64047227,-0.2924777,17.05285752,14524
7300,2013,1978,2008,-8.837835757,7.865203317,-0.341968177,17.20995017,11.04078388,22.68063258,-0.2924777,17.09412904,14524
7301,2014,1979,2009,-8.837835757,7.840194258,-0.345338709,17.3038757,11.12659085,22.70600289,-0.234415422,17.15137541,14524
7302,2015,1980,2010,-8.837835757,7.726540158,-0.479184947,17.16554742,11.11407209,22.78534403,-0.357840111,17.13379198,14524
7303,2016,1981,2011,-8.809242466,7.730864659,-0.441122464,17.23621243,11.13422353,22.81386348,-0.207144585,17.20217779,14524
7304,2017,1982,2012,-9.001879167,7.784972727,-0.371183212,17.3038757,11.14212409,22.87097731,-0.224979557,17.20467046,14524
7305,2018,1983,2013,-8.847370768,7.862037374,-0.784095905,17.3038757,11.1369328,22.91337241,-0.231653257,17.13379198,14524
7306,2019,1984,2014,-8.779154301,7.885299507,-0.784095905,17.32402766,11.17065248,22.88572699,-0.190947186,17.12758107,14524
7307,2020,1985,2015,-8.741491945,8.153541172,-0.589083587,17.34905132,11.27912645,23.19522967,-0.170286558,17.12758107,14524
7308,2000,1965,1995,-9.780491767,5.546667557,-1.69898022,15.4392591,9.545374674,21.03137756,-1.465113953,15.53288532,14523
7309,2001,1966,1996,-10.06824963,5.537757559,-1.853496737,15.48447911,9.545374674,21.03137756,-1.338166947,15.51081167,14523
7310,2002,1967,1997,-10.01249962,5.537377284,-1.804356695,15.46520444,9.545374674,21.00841455,-1.3009839,15.51480528,14523
7311,2003,1968,1998,-10.06201898,5.679317791,-1.853496737,15.48447911,9.56040562,21.00841455,-1.465113953,15.50631675,14523
7312,2004,1969,1999,-9.983650642,5.762958077,-1.699321106,15.48447911,9.563457503,21.03891112,-1.486184944,15.65891685,14523
7313,2005,1970,2000,-9.835023528,5.925599522,-1.518199952,15.60482312,9.620641145,21.1038546,-1.410935114,15.77646842,14523
7314,2006,1971,2001,-9.804898464,5.954270531,-1.399371961,15.79572902,9.60707235,21.20255098,-1.486184944,15.74573852,14523
7315,2007,1972,2002,-9.753659138,6.208440893,-1.261966875,15.79572902,9.655291056,21.19697792,-1.440643562,15.77646842,14523
7316,2008,1973,2003,-9.806189623,6.219114094,-1.275396284,15.89692658,9.677955591,21.34651813,-1.410935114,15.93332978,14523
7317,2009,1974,2004,-9.773624416,6.230854978,-1.399371961,15.84490771,9.690356376,21.33671106,-1.338145453,15.90775426,14523
7318,2010,1975,2005,-9.804898464,6.204902993,-1.518199952,15.96865777,9.70325558,21.40395181,-1.454643235,15.97387311,14523
7319,2011,1976,2006,-9.88008634,6.219000573,-1.715243536,15.93986132,9.720138118,21.51915235,-1.363214892,16.03584332,14523
7320,2012,1977,2007,-9.754549131,6.267212443,-1.518199952,16.05515644,9.807567607,21.48648477,-1.464807862,16.02735442,14523
7321,2013,1978,2008,-9.753659138,6.352521863,-1.516396588,16.07531915,9.81012566,21.61168974,-1.464807862,16.02840371,14523
7322,2014,1979,2009,-9.753659138,6.307615358,-1.518199952,16.0973502,9.878594334,21.61693255,-1.410935114,16.07456372,14523
7323,2015,1980,2010,-9.753659138,6.247096942,-1.642761726,16.06449157,9.885256738,21.74113571,-1.464807862,16.07304347,14523
7324,2016,1981,2011,-9.709745227,6.247120017,-1.578565387,16.10263662,9.986708427,21.77816087,-1.3009839,16.11426026,14523
7325,2017,1982,2012,-9.88008634,6.275362817,-1.558452951,16.23739929,10.00837143,21.93104006,-1.254903234,16.15007127,14523
7326,2018,1983,2013,-9.668851171,6.287419999,-1.824688476,16.21966807,10.00837143,22.01030155,-1.3009839,16.02840371,14523
7327,2019,1984,2014,-9.643488791,6.300323907,-1.824688476,16.28606323,10.01836482,22.01768402,-1.125553615,16.04892367,14523
7328,2020,1985,2015,-9.607153472,6.489554029,-1.715243536,16.34804125,10.1764305,22.30168034,-1.1474032,16.04892367,14523
7329,2000,1965,1995,-8.577552196,7.120664318,-0.896539665,16.88580696,10.70416766,22.66616873,-0.357477743,16.84370285,14522
7330,2001,1966,1996,-9.017303553,7.086862737,-0.912923722,16.93746945,10.69144159,22.66616873,-0.309326586,16.77437754,14522
7331,2002,1967,1997,-8.885139954,7.053642653,-0.903748412,16.93746945,10.69707251,22.62643114,-0.223493258,16.87866302,14522
7332,2003,1968,1998,-8.881621971,7.174276869,-0.917076388,16.97013785,10.73267349,22.66616873,-0.392388998,16.79461992,14522
7333,2004,1969,1999,-8.823004975,7.233103772,-0.805634743,17.01093074,10.76406197,22.69427965,-0.430264442,16.99977218,14522
7334,2005,1970,2000,-8.659761561,7.343283031,-0.631727106,17.17469253,10.82852807,22.70458576,-0.357477743,16.99977218,14522
7335,2006,1971,2001,-8.570835416,7.363247719,-0.470357676,17.2107074,10.80931374,22.76396386,-0.409394829,16.97532545,14522
7336,2007,1972,2002,-8.46707339,7.576823201,-0.302854102,17.19490221,10.883113,22.69994519,-0.348155908,16.99977218,14522
7337,2008,1973,2003,-8.421132388,7.566883735,-0.306764914,17.32973982,10.9007057,22.79096932,-0.347045019,17.03739982,14522
7338,2009,1974,2004,-8.427145088,7.610769558,-0.424593739,17.29310665,10.90550701,22.78602443,-0.302282041,17.03739982,14522
7339,2010,1975,2005,-8.435419843,7.513265463,-0.57099712,17.43199462,10.9007057,22.77493329,-0.357477743,17.08505935,14522
7340,2011,1976,2006,-8.582465808,7.590243731,-0.763092465,17.38817031,10.89104349,22.84970903,-0.329191455,17.14843068,14522
7341,2012,1977,2007,-8.517690323,7.671436561,-0.57099712,17.50767075,10.90980066,22.8082465,-0.357477743,17.08622666,14522
7342,2013,1978,2008,-8.517592877,7.699554151,-0.558740751,17.53597669,10.93658848,22.91516167,-0.357477743,17.14843068,14522
7343,2014,1979,2009,-8.526833432,7.697226118,-0.52816067,17.57385151,11.03727634,22.91847177,-0.323260037,17.32987311,14522
7344,2015,1980,2010,-8.582465808,7.646647421,-0.633439872,17.48038874,11.00848727,22.98215043,-0.409394829,17.31915854,14522
7345,2016,1981,2011,-8.541627107,7.655946586,-0.586812493,17.53597669,11.06413814,22.98215043,-0.236011302,17.36259463,14522
7346,2017,1982,2012,-8.705163059,7.687049584,-0.55909295,17.59072957,11.10071613,23.12879368,-0.234199499,17.36653079,14522
7347,2018,1983,2013,-8.629853802,7.687049584,-0.88918824,17.57385151,11.07066337,23.15864594,-0.2604188,17.29061305,14522
7348,2019,1984,2014,-8.561010575,7.699554151,-0.88918824,17.60581444,11.16584016,23.15314552,-0.146956742,17.29085047,14522
7349,2020,1985,2015,-8.523010406,8.015236253,-0.774556798,17.61474449,11.33078199,23.3943792,-0.21481811,17.31915854,14522
