Kreise_Code,year,EU_Code,gdppc,ln_gdppc,ln_gdppc.d1,tas,tas2,prec,prec2,full05_colddays_f1,full95_hotdays_f1,full05_colddays_f2,full95_hotdays_f2,sq95_hotdays_f1,sq05_colddays_f1,sq95_hotdays_f2,sq05_colddays_f2,full95_wetweeks_f1,full05_dryweeks_f1,full00_dryweeks_f1,sq95_wetweeks_f1,sq05_dryweeks_f1,full95_wetweeks_f2,full05_dryweeks_f2,sq95_wetweeks_f2,sq05_dryweeks_f2,full_mean_precpd,full_std_precpd,sq_mean_precpd,sq_std_precpd
5916,2016.0,DEA55,23950.0,10.083723602839061,8.351079381796467e-05,10.74221505497677,115.39518428736956,8.283318005821133,68.6133571855606,5.0,24.0,10.0,19.0,22.0,7.0,7.0,10.0,4.0,4.0,0.0,5.0,16.0,3.0,4.0,4.0,4.0,3.649038769084199,4.852016810555313,3.5382201668629523,1.1817479497081982
5916,2017.0,DEA55,24303.0,10.098355078498601,0.014631475659539817,10.981371572022544,120.59052160282488,8.87999239457479,78.85426492770611,11.0,29.0,12.0,17.0,38.0,6.0,25.0,11.0,1.0,3.0,3.0,1.0,12.0,1.0,3.0,1.0,3.0,3.811155534152269,5.156050013316182,3.7611210031037103,0.9759312443702167
5916,2018.0,DEA55,26240.0,10.175040243058024,0.07668516455942331,11.574522371255782,133.96956812270057,6.236793071243125,38.89758781350625,15.0,49.0,15.0,33.0,41.0,10.0,31.0,12.0,3.0,7.0,3.0,3.0,28.0,2.0,7.0,3.0,7.0,3.408083645488047,4.732406622568867,3.426908821392004,0.14985179622245598
5916,2019.0,DEA55,27091.0,10.206956848388238,0.03191660533021334,11.268769412569153,126.98516407365408,7.189445202403084,51.68812231835672,8.0,33.0,8.0,26.0,35.0,5.0,28.0,12.0,0.0,3.0,1.0,2.0,12.0,0.0,4.0,0.0,4.0,3.139495721573399,4.173117235467443,3.0714971287995985,0.8400998855674197
5954,1990.0,DEA56,25787.0,10.157625767952561,,10.363295061808929,107.39788453811327,10.191916922547811,103.87517055611646,0.0,27.0,0.0,27.0,41.0,9.0,37.0,10.0,4.0,5.0,2.0,4.0,20.0,4.0,5.0,4.0,5.0,3.950355396336363,5.809778073062249,3.975601078593236,0.32297130026181925
5954,1991.0,DEA56,26199.0,10.173476521081843,0.01585075312928197,9.250214036924564,85.56645972891624,8.675335783107345,75.26145094966273,16.0,24.0,16.0,23.0,30.0,9.0,27.0,10.0,3.0,6.0,2.0,4.0,24.0,3.0,6.0,3.0,6.0,3.55546548488006,6.077934477144224,3.544379204426222,0.8936355988612693
5954,1992.0,DEA56,26013.0,10.16635169204527,-0.007124829036573743,10.12438155828765,102.50310193779508,10.172974428040105,103.48940871355786,13.0,34.0,12.0,33.0,26.0,8.0,22.0,8.0,3.0,3.0,0.0,3.0,12.0,3.0,2.0,3.0,2.0,3.767768306681519,5.252138020895828,3.765429570103066,0.639464658307336
5954,1993.0,DEA56,24627.0,10.111598681016376,-0.054753011028893184,9.32151471759248,86.89063663029322,11.82687859465127,139.8750572926204,17.0,16.0,16.0,14.0,28.0,13.0,24.0,17.0,5.0,5.0,3.0,6.0,20.0,4.0,5.0,4.0,5.0,4.380325405426395,6.45588196340191,4.301251759320688,1.060961334579427
5954,1994.0,DEA56,24329.0,10.099424333412122,-0.01217434760425462,10.47153763424347,109.65310042537732,11.078619549291655,122.73581111794728,10.0,40.0,9.0,39.0,34.0,9.0,32.0,10.0,4.0,3.0,1.0,3.0,12.0,4.0,3.0,3.0,4.0,4.196446798974113,6.360245605580518,4.151480106386878,1.1035882458177506
5954,1995.0,DEA56,24145.0,10.091832598307642,-0.00759173510448008,9.941010804161408,98.82369580845383,9.641993386964948,92.96803647427576,14.0,45.0,13.0,43.0,49.0,11.0,43.0,12.0,4.0,3.0,0.0,5.0,12.0,4.0,3.0,3.0,4.0,3.506179413441798,5.141399095732897,3.411173643453705,1.4091150621762614
5954,1996.0,DEA56,24479.0,10.10557088611869,0.013738287811047911,8.101530084170598,65.63478970472126,8.610136999012242,74.13445914175955,41.0,15.0,41.0,14.0,10.0,29.0,8.0,32.0,3.0,5.0,1.0,3.0,20.0,3.0,5.0,3.0,5.0,3.4578863449848387,5.905247590305655,3.3965389634192653,1.3004835226881655
5954,1997.0,DEA56,25775.0,10.15716030888516,0.051589422766470605,9.799050156459865,96.0213839688161,8.370286041718575,70.06168842018882,12.0,34.0,12.0,29.0,35.0,13.0,30.0,12.0,1.0,6.0,1.0,3.0,24.0,1.0,6.0,2.0,5.0,3.111630498780139,4.622227963092808,3.134740123867497,0.9586045574532285
5954,1998.0,DEA56,26331.0,10.178502231260227,0.021341922375066602,9.782334613985643,95.69407049998163,12.706575284889423,161.45705547056278,12.0,17.0,13.0,16.0,24.0,12.0,24.0,12.0,4.0,3.0,1.0,4.0,12.0,3.0,3.0,4.0,3.0,4.207475259897157,6.083942506185564,4.18841840445066,0.40336175155707976
5954,1999.0,DEA56,26311.0,10.177742381673879,-0.0007598495863483379,10.513426620865438,110.53213931232206,10.782923343425873,116.27143583019856,8.0,35.0,9.0,31.0,36.0,2.0,22.0,3.0,3.0,3.0,0.0,3.0,12.0,3.0,3.0,2.0,3.0,3.757116147535146,5.057800758266638,3.7232462545106433,0.46732059164103945
5954,2000.0,DEA56,27171.0,10.209905507043057,0.03216312536917876,10.601188780289412,112.38520355533412,10.506206063035313,110.38036583895992,3.0,20.0,3.0,18.0,22.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.5020686876784355,4.661168592657752,3.485200311707735,1.020008543687859
5954,2001.0,DEA56,26867.0,10.198654046697536,-0.01125146034552138,10.053501780743666,101.07289805541606,11.39115222163376,129.75834893643176,9.0,32.0,9.0,28.0,38.0,12.0,32.0,13.0,1.0,3.0,1.0,1.0,12.0,1.0,2.0,1.0,2.0,3.835404788428875,4.749316717116811,3.847102356950282,0.33675311077861864
5954,2002.0,DEA56,26995.0,10.203406942652387,0.00475289595485151,10.479637672878455,109.82280575481336,12.144967860314956,147.5002443280832,7.0,24.0,8.0,19.0,33.0,7.0,25.0,9.0,4.0,3.0,1.0,4.0,12.0,2.0,3.0,2.0,3.0,4.416351949205437,6.446836682768184,4.406803287619745,0.5466414787219924
5954,2003.0,DEA56,27202.0,10.211045778992698,0.007638836340310817,10.339186764392322,106.89878294898536,8.441423377936367,71.25762864557062,18.0,49.0,18.0,35.0,44.0,13.0,34.0,16.0,2.0,9.0,6.0,2.0,36.0,2.0,9.0,2.0,9.0,3.837010626334713,5.471698066525651,3.8332721419883713,0.33666723762483697
5954,2004.0,DEA56,27795.0,10.23261142738757,0.021565648394870962,9.477633831222551,89.82554303873428,10.901340439312246,118.83922337378452,9.0,21.0,11.0,17.0,28.0,8.0,23.0,10.0,4.0,1.0,0.0,5.0,4.0,3.0,1.0,4.0,1.0,3.87948058338514,5.765101737180506,3.889742515735056,0.8087633781900683
5954,2005.0,DEA56,28137.0,10.244840715177048,0.01222928778947896,9.920166379812544,98.40970100316312,10.172095207975126,103.47152092011052,20.0,34.0,24.0,25.0,49.0,9.0,36.0,11.0,2.0,3.0,1.0,2.0,12.0,2.0,3.0,2.0,2.0,3.672236537175136,5.450231330674711,3.673440601717236,0.29078434779173873
5954,2006.0,DEA56,29352.0,10.287115966035119,0.04227525085807038,10.437574333726252,108.94295797206104,10.046632697057069,100.93482854957615,13.0,47.0,24.0,38.0,55.0,4.0,43.0,10.0,2.0,4.0,0.0,2.0,16.0,2.0,4.0,2.0,4.0,3.955367203565778,4.836679928358673,3.966725407663264,0.21681791647847354
5954,2007.0,DEA56,30544.0,10.32692354596553,0.03980757993041095,10.48270045244364,109.88700877566212,13.104155792401324,171.7188990315252,9.0,19.0,11.0,11.0,27.0,6.0,18.0,10.0,7.0,5.0,3.0,8.0,20.0,7.0,4.0,8.0,5.0,5.262713169639087,6.969918439105666,5.277596858445776,0.6849312503065902
5954,2008.0,DEA56,31810.0,10.36753598474319,0.04061243877766074,9.748787469985729,95.0388571349507,10.141035071899672,102.8405923294992,5.0,17.0,8.0,15.0,15.0,20.0,11.0,25.0,2.0,3.0,3.0,2.0,12.0,1.0,3.0,0.0,3.0,3.7699015137173526,5.09582506294768,3.7697673744126456,0.5122851834674277
5954,2009.0,DEA56,29178.0,10.28117027963184,-0.08636570511134956,9.799227239775451,96.0248544967572,10.182167896326682,103.67654306898572,21.0,26.0,25.0,10.0,13.0,11.0,6.0,14.0,2.0,2.0,0.0,4.0,8.0,2.0,2.0,2.0,2.0,3.7993163792263736,5.159886331410927,3.727653578242691,0.9482061886563414
5954,2010.0,DEA56,30442.0,10.323578512839612,0.04240823320777132,8.483667841261145,71.97262004084854,9.864762421733468,97.31353763724476,49.0,26.0,55.0,20.0,31.0,32.0,27.0,43.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.010066025094907,5.7467345659212175,3.959475088101243,1.3670743432215546
5954,2011.0,DEA56,31637.0,10.362082600698466,0.038504087858854064,10.481414944473832,109.86005923823936,9.346306314215749,87.35344171914915,8.0,19.0,9.0,11.0,25.0,0.0,18.0,2.0,3.0,8.0,3.0,3.0,32.0,2.0,8.0,2.0,8.0,3.8462165902122414,5.310027712708209,3.873013474876665,1.194042044864994
5954,2012.0,DEA56,31482.0,10.357171232914768,-0.004911367783698495,9.720348850901011,94.4851817832126,9.929465411452249,98.59428335722656,17.0,23.0,20.0,15.0,28.0,20.0,19.0,27.0,5.0,5.0,1.0,3.0,20.0,1.0,5.0,2.0,5.0,3.6107146950735447,4.860054286194811,3.624942368369183,0.32089457339804295
5954,2013.0,DEA56,31371.0,10.353639178266699,-0.0035320546480690496,9.265935218341813,85.85755547050711,8.021511023750692,64.34463910415388,32.0,32.0,33.0,18.0,29.0,10.0,21.0,15.0,2.0,4.0,0.0,3.0,16.0,1.0,4.0,2.0,4.0,2.794951576219754,5.056723175673578,2.8011776527420227,0.668345760333632
5954,2014.0,DEA56,32552.0,10.390594089681526,0.03695491141482776,11.039771530913177,121.87655545476102,8.990820775217228,80.83485821207772,1.0,22.0,2.0,15.0,38.0,2.0,28.0,4.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,2.0,1.0,3.199580347052392,4.822256481833408,3.197011753808095,0.9822276031271068
5954,2015.0,DEA56,31917.0,10.370894062184476,-0.019700027497050243,10.441486832301504,109.02464726912568,9.880663548314953,97.6275121549998,2.0,29.0,3.0,21.0,27.0,2.0,20.0,9.0,1.0,3.0,1.0,1.0,12.0,1.0,3.0,1.0,3.0,4.049452273899568,5.497152193015016,3.960287243921453,1.1745260210661483
5954,2016.0,DEA56,32015.0,10.373959821952903,0.0030657597684271565,10.185356327252023,103.74148351309286,8.585681502328201,73.71392685942064,4.0,28.0,5.0,19.0,24.0,5.0,11.0,9.0,1.0,2.0,0.0,2.0,8.0,1.0,2.0,2.0,2.0,3.203612500868729,4.629317206147866,3.1330688277595,0.992097237128852
5954,2017.0,DEA56,32265.0,10.38173833036994,0.007778508417036534,10.424662070955623,108.67357929362082,10.40463991302776,108.25653171977034,9.0,35.0,11.0,19.0,41.0,5.0,27.0,10.0,1.0,4.0,1.0,1.0,16.0,0.0,4.0,0.0,4.0,3.8968688812838073,5.662949929252076,3.791698821013119,1.224288808296986
5954,2018.0,DEA56,32307.0,10.38303920399699,0.0013008736270503363,11.107873251171894,123.38484816410003,7.383889222220656,54.52182004602636,14.0,61.0,16.0,38.0,52.0,9.0,34.0,11.0,2.0,5.0,2.0,2.0,20.0,1.0,5.0,1.0,5.0,3.3871051478076426,4.786049893206362,3.363700643813318,0.3151628980950125
5954,2019.0,DEA56,32364.0,10.38480197292773,0.0017627689307406769,10.76102691386221,115.79970024086684,9.473953377555231,89.75579260009017,6.0,38.0,8.0,27.0,39.0,3.0,27.0,10.0,1.0,3.0,0.0,2.0,12.0,1.0,3.0,0.0,2.0,3.8512005599818,5.248930444917355,3.758915815016702,1.3037159546576633
5958,1990.0,DEA57,30241.0,10.316953898529778,,8.206137239633001,67.34068839569154,10.200462388728862,104.04943294387212,0.0,25.0,0.0,25.0,35.0,10.0,35.0,10.0,3.0,4.0,0.0,2.0,16.0,2.0,4.0,2.0,4.0,3.434499120784126,5.10208105518092,3.3991027393421414,0.42177373084349884
5958,1991.0,DEA57,30714.0,10.332473855685638,0.015519957155859743,7.080803415494805,50.1377770088829,8.756085575340977,76.66903460269434,19.0,23.0,19.0,22.0,25.0,11.0,23.0,11.0,2.0,6.0,2.0,2.0,24.0,2.0,6.0,2.0,5.0,3.0615683829863576,5.266555806916304,2.9906606267534745,0.9779050698609063
5958,1992.0,DEA57,30411.0,10.322559664050509,-0.009914191635129299,8.036709331226952,64.58869687463036,10.636717387804897,113.13975678803098,7.0,33.0,7.0,32.0,23.0,6.0,21.0,6.0,3.0,3.0,0.0,3.0,12.0,3.0,3.0,3.0,4.0,3.4760514339231703,5.267086287741514,3.483324461469906,0.47359578086367493
5958,1993.0,DEA57,29137.0,10.279764123179618,-0.0427955408708911,7.288992323768822,53.12940909596081,12.14907062318932,147.59991700724174,21.0,19.0,18.0,16.0,25.0,17.0,24.0,16.0,2.0,5.0,0.0,3.0,20.0,1.0,5.0,1.0,5.0,4.009594265078984,5.924722375384032,3.972637711904868,0.84849072150506
5958,1994.0,DEA57,29161.0,10.280587479087396,0.0008233559077783781,8.455331849451738,71.49263668435296,12.39175268468418,153.5555345983776,12.0,38.0,12.0,38.0,34.0,7.0,32.0,6.0,4.0,3.0,0.0,4.0,12.0,4.0,3.0,4.0,3.0,3.90907024753444,5.988267679197243,3.9028266747327134,0.22998839782451144
5958,1995.0,DEA57,29101.0,10.278527816830314,-0.0020596622570820955,7.813190458593605,61.04594514225816,10.935119718653382,119.57684326128202,12.0,44.0,12.0,43.0,43.0,12.0,37.0,12.0,3.0,4.0,1.0,3.0,16.0,2.0,4.0,2.0,3.0,3.5048460636709526,5.103878647329242,3.5557581507995453,1.7555705162220707
5958,1996.0,DEA57,29185.0,10.281410157637891,0.0028823408075773216,5.992004887369751,35.90412257026298,8.59049542242719,73.79661160274252,42.0,17.0,41.0,17.0,9.0,30.0,9.0,32.0,2.0,3.0,2.0,2.0,12.0,2.0,3.0,2.0,3.0,2.8924227011539365,4.818412328074916,2.876765214685075,1.257643464000173
5958,1997.0,DEA57,29741.0,10.300281844196661,0.018871686558769696,7.860527860175503,61.78789824059528,9.082977243026832,82.50047559734331,13.0,33.0,13.0,31.0,32.0,16.0,31.0,16.0,3.0,5.0,0.0,3.0,20.0,3.0,5.0,2.0,5.0,3.017600412965725,4.783799980808588,3.00378689799484,0.6582105631323362
5958,1998.0,DEA57,30127.0,10.313177058630728,0.01289521443406727,7.839451253479637,61.456995955683446,13.423472976333152,180.1896267463464,14.0,19.0,14.0,18.0,31.0,11.0,29.0,11.0,4.0,3.0,0.0,4.0,12.0,4.0,3.0,4.0,3.0,4.117629747341459,6.522561384835539,4.099664576447959,0.7299923669511077
5958,1999.0,DEA57,30237.0,10.316821619022988,0.003644560392260132,8.4229054217421,70.94533574361247,10.903864242712084,118.89425542349515,7.0,35.0,7.0,35.0,26.0,4.0,21.0,4.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,3.4505899502253423,4.711326780224387,3.4224514502490093,0.40272243312768535
5958,2000.0,DEA57,30935.0,10.33964350796509,0.0228218889421008,8.777494205505954,77.0444045276906,10.677726750627851,114.01384856107364,3.0,25.0,3.0,20.0,27.0,1.0,21.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.1590907546236267,4.363949660688026,3.1384464054145758,1.0552092269614037
5958,2001.0,DEA57,30086.0,10.31181522625777,-0.0278282817073201,8.0867069131024,65.39482869841815,11.83587102108486,140.0878428277564,10.0,33.0,11.0,28.0,39.0,12.0,36.0,14.0,1.0,2.0,0.0,1.0,8.0,1.0,2.0,1.0,2.0,3.5543156219474064,4.798936531447181,3.567132663307162,0.31028947511395616
5958,2002.0,DEA57,30901.0,10.33854382482173,0.02672859856396137,8.544466438579812,73.00790672001678,12.701016939288063,161.31583129208238,11.0,28.0,12.0,23.0,35.0,10.0,29.0,11.0,3.0,2.0,0.0,3.0,8.0,3.0,2.0,4.0,2.0,3.9444151985366656,6.3881910595333045,3.936514037217024,0.41772207153888
5958,2003.0,DEA57,30172.0,10.314669620973522,-0.023874203848208708,8.468140775284223,71.70940819003127,8.745314381368244,76.48052362896624,19.0,52.0,19.0,43.0,48.0,13.0,41.0,13.0,2.0,5.0,2.0,2.0,20.0,2.0,5.0,1.0,6.0,3.145796540060519,5.008349618407166,3.139629083899264,0.2858154489719305
5958,2004.0,DEA57,30631.0,10.329767847024877,0.015098226051355468,7.709756307784446,59.44034232542206,11.245294689215283,126.45665264729344,6.0,25.0,8.0,19.0,27.0,3.0,25.0,5.0,3.0,1.0,0.0,4.0,4.0,3.0,1.0,3.0,1.0,3.514154590379774,5.45121746388998,3.529838270497816,0.7601548732043384
5958,2005.0,DEA57,30811.0,10.335627048058479,0.00585920103360138,8.108555396237286,65.7486706138488,10.9628270676796,120.18357731584848,18.0,34.0,24.0,32.0,50.0,8.0,45.0,10.0,2.0,2.0,0.0,2.0,8.0,2.0,2.0,3.0,2.0,3.394064107640748,5.296909808894037,3.389003949773651,0.5048979781821047
5958,2006.0,DEA57,32010.0,10.37380363296391,0.038176584905430744,8.498805747959436,72.22969914154834,10.321510372557992,106.5335763708222,13.0,45.0,25.0,38.0,52.0,3.0,44.0,5.0,1.0,3.0,0.0,1.0,12.0,1.0,3.0,3.0,3.0,3.498817075443386,4.554053532578159,3.544468001365778,0.5928652937062916
5958,2007.0,DEA57,33328.0,10.414153163500753,0.04034953053684376,8.666406700998099,75.10660510710476,14.07962899582798,198.23595266016,4.0,19.0,5.0,15.0,27.0,3.0,19.0,3.0,8.0,4.0,2.0,8.0,16.0,8.0,4.0,7.0,4.0,4.888760067995827,7.350126665753903,4.888304836281814,0.8761186873875791
5958,2008.0,DEA57,33597.0,10.422192056250804,0.008038892750050763,8.110792921999249,65.7849618235531,9.741704794977077,94.90081231247936,5.0,24.0,8.0,16.0,27.0,15.0,15.0,18.0,1.0,3.0,1.0,0.0,12.0,0.0,3.0,0.0,3.0,3.1024537563621277,4.7193110124225095,3.114479125679664,0.46358982165255885
5958,2009.0,DEA57,32178.0,10.37903826821098,-0.04315378803982384,8.058826037199037,64.94467709783713,10.266113931061914,105.39309524554352,20.0,31.0,23.0,19.0,16.0,9.0,6.0,14.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,3.4220379770206386,4.688585201193699,3.391432004411445,0.897099943343963
5958,2010.0,DEA57,33672.0,10.424421910450407,0.04538364223942715,6.732901883894803,45.33196777815418,9.953664760451677,99.07544216345754,47.0,32.0,54.0,24.0,38.0,26.0,29.0,35.0,2.0,2.0,1.0,2.0,8.0,2.0,2.0,3.0,2.0,3.672939025996929,5.024337384269379,3.65158859268535,1.0381136727589464
5958,2011.0,DEA57,35904.0,10.488603988882367,0.06418207843196022,8.720193970364615,76.0417828807834,8.93535942327752,79.84064802315437,9.0,24.0,10.0,15.0,22.0,0.0,16.0,0.0,1.0,9.0,1.0,0.0,36.0,1.0,9.0,0.0,9.0,3.559904152700207,5.066380618078576,3.5244902826145466,0.7015226286545355
5958,2012.0,DEA57,35289.0,10.47132657962855,-0.0172774092538166,7.90184785763676,62.43919956523865,9.304524364341892,86.57417364663189,18.0,26.0,18.0,21.0,34.0,21.0,25.0,25.0,2.0,2.0,1.0,2.0,8.0,2.0,3.0,1.0,3.0,3.143420393358748,4.29188703838202,3.159963412895653,0.49121665611067217
5958,2013.0,DEA57,35504.0,10.477400645172375,0.006074065543824503,7.448803185164719,55.48466889132006,8.06148490206956,64.98753882629548,32.0,32.0,36.0,22.0,28.0,11.0,15.0,12.0,2.0,4.0,0.0,2.0,16.0,1.0,4.0,1.0,5.0,2.7051962758622694,4.089596216907431,2.698789126641593,0.49923428823328436
5958,2014.0,DEA57,36678.0,10.50993239925678,0.03253175408440434,9.192906861045907,84.50953655586491,9.49132780377743,90.0853034787585,1.0,27.0,1.0,18.0,40.0,1.0,28.0,2.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,2.0,3.1221473038741543,4.808646617710292,3.082995385058008,0.9276072364791008
5958,2015.0,DEA57,37129.0,10.522153614408765,0.012221215151985376,8.726881643586362,76.1584632211646,9.174412365945813,84.16984226041944,3.0,38.0,3.0,30.0,32.0,6.0,25.0,8.0,0.0,3.0,2.0,1.0,12.0,0.0,3.0,1.0,4.0,3.3853920169541767,5.150923628451981,3.329898390376755,0.77128751237406
5958,2016.0,DEA57,37443.0,10.530575055586564,0.008421441177798528,8.344450389714082,69.62985230639948,8.132783170473209,66.14216209793226,5.0,31.0,6.0,23.0,21.0,5.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.7568756510078667,3.995312508919122,2.739312451810168,0.9261836588706901
5958,2017.0,DEA57,38754.0,10.564989255260528,0.03441419967396442,8.48598534971083,72.01194735550685,10.733763489944158,115.2136786580582,12.0,36.0,13.0,22.0,40.0,7.0,26.0,9.0,2.0,1.0,0.0,2.0,4.0,2.0,2.0,2.0,2.0,3.72700121178617,5.601729496120458,3.6694014066080953,0.7423385254761171
5958,2018.0,DEA57,39032.0,10.572137101495674,0.0071478462351457495,9.305009906693348,86.58320936366135,7.35487910952833,54.09424671577624,15.0,57.0,15.0,44.0,56.0,9.0,39.0,11.0,2.0,5.0,0.0,2.0,20.0,1.0,5.0,1.0,5.0,2.78593905663952,4.513197625906126,2.7639808807574235,0.18926158253375944
5958,2019.0,DEA57,39957.0,10.59555915486914,0.0234220533734657,8.985927677495402,80.74689622517792,9.565870024204017,91.50586931996496,7.0,40.0,7.0,30.0,42.0,3.0,35.0,10.0,2.0,2.0,0.0,2.0,8.0,2.0,2.0,2.0,2.0,3.309989627752253,5.093159963477173,3.332674715596017,1.0386648869814876
5962,1990.0,DEA58,30063.0,10.311050458726438,,9.191244064483266,84.47896745289887,11.054752061976252,122.2075431517682,0.0,26.0,0.0,24.0,35.0,9.0,34.0,10.0,5.0,5.0,1.0,4.0,20.0,3.0,5.0,4.0,5.0,3.86529792376792,5.97037469212265,3.821915020444121,0.4084945137601254
5962,1991.0,DEA58,31026.0,10.342580841624276,0.03153038289783794,8.145028591874443,66.34149076245217,9.807217880338698,96.18152255243506,17.0,25.0,17.0,23.0,27.0,11.0,27.0,11.0,2.0,6.0,2.0,3.0,24.0,2.0,6.0,2.0,6.0,3.743212931426984,6.219268211260572,3.696721254166956,1.0055267790556965
5962,1992.0,DEA58,31382.0,10.353989759119013,0.01140891749473738,9.090753230380864,82.64179429568011,11.677626172413555,136.3669530226381,9.0,39.0,7.0,33.0,24.0,6.0,23.0,6.0,4.0,3.0,0.0,3.0,12.0,4.0,3.0,3.0,4.0,3.958517346580869,5.857413933783658,3.923527302199656,0.7134131958014861
5962,1993.0,DEA58,29655.0,10.297386024272827,-0.056603734846186526,8.322163374266257,69.25840322797873,13.518486824706146,182.74948602975363,20.0,21.0,17.0,19.0,29.0,14.0,24.0,16.0,7.0,6.0,2.0,6.0,24.0,6.0,6.0,4.0,4.0,4.7267436450021485,7.094682929342336,4.677467618815161,1.2397739416505706
5962,1994.0,DEA58,29244.0,10.283429703413207,-0.013956320859620064,9.464073708313476,89.5686911563904,12.912429677967037,166.73084018844392,10.0,40.0,10.0,37.0,32.0,9.0,31.0,8.0,5.0,3.0,0.0,4.0,12.0,5.0,3.0,4.0,4.0,4.377094806090522,7.000075878584398,4.318472824350271,1.0234379677800955
5962,1995.0,DEA58,29290.0,10.285001439821778,0.0015717364085716667,8.932659171511652,79.79239987439124,11.33593470208511,128.50341556993743,12.0,45.0,12.0,45.0,48.0,12.0,43.0,12.0,5.0,3.0,0.0,5.0,12.0,5.0,3.0,3.0,2.0,3.7166999023229863,5.75772102082998,3.7438539401875,1.9668358315267385
5962,1996.0,DEA58,29119.0,10.279146161061627,-0.00585527876015135,7.057470876232069,49.80789516886384,9.248080732740997,85.52699723929521,39.0,15.0,39.0,15.0,9.0,30.0,8.0,31.0,2.0,4.0,2.0,2.0,16.0,2.0,4.0,2.0,4.0,3.3386573042386254,5.4464085901841575,3.246116615433971,1.0801114303808035
5962,1997.0,DEA58,29987.0,10.308519233394938,0.029373072333310546,8.837671879668063,78.10444425267563,9.631006418372436,92.75628463073105,12.0,34.0,12.0,32.0,32.0,10.0,29.0,11.0,3.0,6.0,0.0,4.0,24.0,1.0,6.0,2.0,6.0,3.25371838458528,5.182521778204014,3.247066833817132,0.7726407716161491
5962,1998.0,DEA58,30756.0,10.333840376152072,0.02532114275713404,8.725184213443045,76.12883955851574,14.457651688327504,209.0236923409991,15.0,17.0,15.0,16.0,25.0,12.0,25.0,12.0,4.0,3.0,1.0,3.0,12.0,4.0,3.0,3.0,3.0,4.694042755950489,6.933097067862633,4.690974331776489,0.9439297900903812
5962,1999.0,DEA58,31529.0,10.358663036209952,0.024822660057880697,9.376971860413857,87.9276012709933,12.34705946793422,152.4498775047041,8.0,39.0,10.0,33.0,31.0,4.0,23.0,4.0,3.0,2.0,0.0,3.0,8.0,3.0,2.0,3.0,2.0,4.143308546286651,5.633981263214954,4.079978316752236,0.7653558062043234
5962,2000.0,DEA58,32867.0,10.400224393859018,0.041561357649065656,9.586215168596045,91.8955212586209,11.676764113309485,136.34682015787223,3.0,25.0,3.0,18.0,25.0,1.0,18.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.5384133676695395,4.751245005982201,3.519475504953705,1.2102646626874762
5962,2001.0,DEA58,32538.0,10.390163916069115,-0.010060477789902933,9.01113019145792,81.20046732740444,12.8632154838305,165.46231258345676,10.0,32.0,10.0,27.0,39.0,12.0,33.0,12.0,2.0,3.0,1.0,1.0,12.0,2.0,3.0,1.0,2.0,4.096565440710349,5.443122322539016,4.113080438583359,0.4207828429919191
